"","text","is_kelas","sentimen_3","date"
"34.content","menang pilgub dki jakarta",1,1,"10/12/2016 21:21"
"35.content","pakde twitwar",0,0,"10/12/2016 21:21"
"36.content","memang orang ibu tentu nasib anak kelak hari hm hmm hmmm",-1,-1,"10/12/2016 21:21"
"37.content","karir sejak rektor universitas paramadina",1,1,"10/12/2016 21:21"
"38.content","tuju bapak naik bis wisata jkt gratis keliling pusat kota jkt bis full ac bersih hasil kerja bapak ahokdjarot",1,0,"10/12/2016 21:21"
"39.content","sudah nemu tolong bawa lokasi debat cagub dki kalian",0,0,"10/12/2016 21:21"
"40.content","karir mitra bagi baru tata pemerintahan",1,1,"10/12/2016 21:21"
"41.content","buat nyenengin",0,0,"10/12/2016 21:21"
"42.content","jangan lupa tidak warga jakarta abang abang dki",1,1,"10/12/2016 21:21"
"43.content","logika ibu ngerumpi",0,0,"10/12/2016 21:21"
"44.content","mari dukung program kerja bapak bapak",1,1,"10/12/2016 21:21"
"45.content","karir mitra reformasi tata kelola pemerintahan",1,1,"10/12/2016 21:21"
"46.content","jelas pro agussylvi takut debat",-1,-1,"10/12/2016 21:21"
"47.content","baik master in political communication panik bidak catur",0,0,"10/12/2016 21:21"
"48.content","gitu para koruptor sudah penjara rahim ibu sudah benih korupsi",-1,-1,"10/12/2016 21:21"
"49.content","yakin pasti menang doa kita semua doa para ibu",1,1,"10/12/2016 21:21"
"50.content","seperti kita hanya harap adil irfan hakim chistina hakim ma hakim garis hakim garis",0,0,"10/12/2016 21:21"
"51.content","abang berantas korupsi tidak sekadar bentak bentak",0,1,"10/12/2016 21:21"
"52.content","tidak raguk rekam jejak ttg komitmen anti korupsi",1,1,"10/12/2016 21:21"
"53.content","alergi panggung",0,0,"10/12/2016 21:21"
"54.content","aceh ayo kita bantu nyata jangan hanya doa prihatin y",0,0,"10/12/2016 21:21"
"55.content","top",1,1,"10/12/2016 21:21"
"56.content","program bapak bapak",0,0,"10/12/2016 21:21"
"57.content","pemimpin adalah orang ikut era sukarela baik kata mau buat",0,0,"10/12/2016 21:21"
"58.content","semangat",1,1,"10/12/2016 21:21"
"59.content","para mantan komisioner kpk percaya sbg pemimpin bersih fakta bagaimana banding kandidat lain publik nilai",1,1,"10/12/2016 21:21"
"60.content","abang cerita piano gading hari anti korupsi",0,1,"10/12/2016 21:21"
"61.content","demokrasi kita dapat pilih apakah berantas korupsi lawan para koruptor menang atau kalah",0,0,"10/12/2016 21:21"
"62.content","bro sis masih boleh mau ikut bareng",1,1,"10/12/2016 21:21"
"63.content","selamat hari korupsi bapak",-1,-1,"10/12/2016 21:21"
"64.content","kapan ya",0,0,"10/12/2016 21:21"
"65.content","tidak bantah jago saya cagubnya tokoh gerak didik cawagubnya",1,1,"10/12/2016 21:21"
"66.content","mohon maaf bukan rahim salah bapak didik kurang moral linhkungn mmpengaruhi",-1,-1,"10/12/2016 21:21"
"67.content","sadis kait calon koruptor rahim ibu sebut atur hukum lebih keras para koruptor apa",-1,-1,"10/12/2016 21:21"
"68.content","saya kira sadis hubung calon koruptor rahim ibu mesti sebut atur hukum lbh keras",-1,-1,"10/12/2016 21:21"
"69.content","maju terus abang semoga contoh tempat lain",0,0,"10/12/2016 21:21"
"70.content","harga tokoh bawa ubah dunia majalah foresight jepang",1,1,"10/12/2016 21:21"
"71.content","training cara debat",-1,-1,"10/12/2016 21:21"
"73.content","cara bagaimana bapak emang ibu anak koruptor gantung didik bos",-1,-1,"10/12/2016 21:21"
"74.content","mantap",1,1,"10/12/2016 21:21"
"75.content","rindu kami ya rasul nyanyi oleh abang abang",0,0,"11/12/2016 21:21"
"76.content","tuips kabar adalah the only cagubcawagub dapat sholat jum at hoax bukan",1,1,"11/12/2016 21:21"
"77.content","rindu kami mu ya rasul vocal by",0,0,"11/12/2016 21:21"
"78.content","mari kita do bapak aniessandi bapak aniessandi gubernur dihrpkn mau rutin keliling subuh an warga",1,1,"11/12/2016 21:21"
"79.content","berik contoh positif masyarakat sejuk hati",1,1,"11/12/2016 21:21"
"80.content","abang abang bapak saling sapa jelang sholat subuh sunda kelapa hari",0,0,"11/12/2016 21:21"
"81.content","abang abang masjid sunda kelapa qiamulail",0,0,"11/12/2016 21:21"
"82.content","taushiah oleh",0,0,"11/12/2016 21:21"
"83.content","subuh sunda kelapa ketemu abang abang subuh penuh takbir allahu akbar",1,1,"11/12/2016 21:21"
"84.content","semoga bila pilih gubernur wakil gubernur terus lanjut sholat subuh berjamaah",1,1,"11/12/2016 21:21"
"85.content","masjid sunda kelapa",0,0,"11/12/2016 21:21"
"86.content","lurus niat hati riya hangus semua",0,0,"11/12/2016 21:21"
"87.content","abang subuh bareng masjid sunda kelapa",0,0,"11/12/2016 21:21"
"88.content","bapak ya",0,0,"11/12/2016 21:21"
"89.content","tunjuk berani para calon gubernur pamer visi misi",0,0,"11/12/2016 21:21"
"90.content","hmm lepas kampanye atau bukan apresiasi saya buat salat subuh berjamaahnya tuhan maha tahu",1,1,"11/12/2016 21:21"
"91.content","sampai saat pilgub dki program masih lebih realitis daripada saya coblos",1,1,"11/12/2016 21:21"
"92.content","gua bakak share lo dmna lo dapet sanksi sosial lo kgak normal seperti laki umum",0,0,"11/12/2016 21:21"
"93.content","sipdeh pokok cagub laen mah sah",0,0,"11/12/2016 21:21"
"94.content","situ tres orang jeruk makan jeruk dasar manusia homo",0,0,"11/12/2016 21:21"
"95.content","ayo sholat subuh bareng betul abang masjid sunda kelapa besok",1,1,"11/12/2016 21:21"
"96.content","bebas pokok bukan kampanye ya sholat jamaah",0,0,"11/12/2016 21:21"
"97.content","jangan lupa",1,1,"11/12/2016 21:21"
"98.content","subuh berjamaah abang abang masjid sunda kelapa jakarta pusat",0,0,"11/12/2016 21:21"
"99.content","pasti jalan benar semoga demokrasi tidak mati",0,0,"11/12/2016 21:21"
"100.content","baik sbg timses paslon medsos papar data fakta",0,0,"11/12/2016 21:21"
"101.content","tolong catat ya om",0,0,"11/12/2016 21:21"
"102.content","pungli sudah biasa tulungagung fakta begitu",0,0,"11/12/2016 21:21"
"103.content","tau mana komit ama rakyat mana takut ama kritik rakyat",0,0,"11/12/2016 21:21"
"104.content","bapak dulu menghimbau pemda proaktif ingat tiap sekolah agar tidak legal kena pungli",1,1,"11/12/2016 21:21"
"105.content","anti korupsi ni",0,0,"11/12/2016 21:21"
"106.content","abang jakarta rumah kita jakarta ruang menang nomer",0,0,"11/12/2016 21:21"
"107.content","tetap semangat mpok silvy bung ayo dukung dua",1,1,"11/12/2016 21:21"
"108.content","puji bgt akun fb bapak bangga beliau cinta indonesia cara",0,0,"11/12/2016 21:21"
"109.content","semalem fotbar depan bapak tidak enak bgt masa foto depan bapak aniessandi",0,0,"11/12/2016 21:21"
"110.content","beliau betul datang tnp sepengetahuan apalagi istri buah apresiasi luar biasa seoran",1,1,"11/12/2016 21:21"
"111.content","rugi besar warga jakarta minimal warga punya alternatif cagub kompeten abal",0,0,"11/12/2016 21:21"
"112.content","salut",1,1,"11/12/2016 21:21"
"113.content","ahokdjarot gagal pilgub dki pilih akhir harus pasang pokok jangan anak sby syuramm",0,0,"11/12/2016 21:21"
"114.content","mari lihat data",0,0,"11/12/2016 21:21"
"115.content","ayo bersholawat",0,0,"11/12/2016 21:21"
"116.content","kenapa tidak bapak ahokdjarot",0,0,"11/12/2016 21:21"
"117.content","daripada rebut basis ahokdjarot hanya mending dekat pemilih muslim sangat banyak",1,1,"11/12/2016 21:21"
"118.content","mantap",1,1,"11/12/2016 21:21"
"120.content","luarbiasa bagaimana kbr ya",0,0,"11/12/2016 21:21"
"121.content","sudah nikmatin ricuh tanggal kemaren",0,0,"11/12/2016 21:21"
"122.content","miskin bukan dampak bagi sistem bangun",0,0,"11/12/2016 21:21"
"123.content","apakah anda gubernur miskin kaya atau malah tambah makin miskin plus",-1,-1,"11/12/2016 21:21"
"124.content","bapak ajar singapura jkt bukan singapura baru jangan mau pribumi betawi hilang jkt",0,0,"11/12/2016 21:21"
"125.content","saudara banyak teori bambang selamat sby anda muluk nyata panama pers intergritasnya gubernur masih miskin",-1,-1,"11/12/2016 21:21"
"126.content","cari sm mbak mau kasih tanya jangan kabur whooii diketawain sm",0,0,"11/12/2016 21:21"
"127.content","jakarta kece senin desember pkl wib net tv",0,0,"11/12/2016 21:21"
"128.content","menang warga jakarta",1,1,"11/12/2016 21:21"
"129.content","cagub harus sering sering citra ya",-1,0,"11/12/2016 21:21"
"130.content","mantap",1,1,"11/12/2016 21:21"
"131.content","makin yakin lahir pemimpin gerak nasional baru ibukota",1,1,"11/12/2016 21:21"
"132.content","lantik relawan saya deklarasi saya dukung abang sbg cagu pilih",1,1,"11/12/2016 21:21"
"134.content","berik pidato cagub dki jakarta ajak wujud maju kota bahagia warga",0,0,"11/12/2016 21:21"
"135.content","dia gubernur pilih qta",1,1,"11/12/2016 21:21"
"136.content","salam komando ust",1,1,"11/12/2016 21:21"
"137.content","salam komando salam menang presiden pks",1,1,"11/12/2016 21:21"
"138.content","rentak kita mulai acara buat top",1,1,"11/12/2016 21:21"
"139.content","menang siap",1,1,"11/12/2016 21:21"
"140.content","top dah bikin",1,1,"11/12/2016 21:21"
"141.content","cakep for kapan kampanye akbar aniessandi aniessandi",0,1,"11/12/2016 21:21"
"142.content","apel siaga koord rw se dki gor pertamina simprug siap menang",1,1,"11/12/2016 21:21"
"143.content","cagub paling clean korupsi anti korupsi buat saya pertama",1,1,"11/12/2016 21:21"
"144.content","tuhan kordinator rw per tps hadir oleh",0,0,"11/12/2016 21:21"
"145.content","perang opini mnj kursi dki ahokdjarot tamat tidak kejar penyeimbang",0,0,"11/12/2016 21:21"
"146.content","serta para kordinator rw tim relawan mulai datang lokasi",0,0,"11/12/2016 21:21"
"147.content","bukan soal debat siape nyang ngerti deket ame kongkrit buat rakyat jakarta ya tidak om abang",1,1,"11/12/2016 21:21"
"148.content","nyang kalem nyang ngayom ya pilih ame rakyat met pagi om abang",1,1,"11/12/2016 21:21"
"149.content","bapak mau nanam kangkung",0,0,"12/12/2016 21:21"
"150.content","dukung warga jakarta buat abang abang",0,0,"12/12/2016 21:21"
"151.content","relawan mana abang",0,0,"12/12/2016 21:21"
"152.content","apa banyak orang relawan abang abang relawan begitu harga bagi mer",1,1,"12/12/2016 21:21"
"153.content","edit tu siapa coba suruh lihat ahli poto",0,0,"12/12/2016 21:21"
"154.content","kredibelitas abang tidak ragunan makin mantap pilih",1,1,"12/12/2016 21:21"
"155.content","ahokdjarot fokus kelas mngah aniessandi fks ngangkat drajat orang miskin ahokdjarot mau gusur tnp gnt rugi",1,1,"12/12/2016 21:21"
"156.content","bagmn mau damai negara kita selalu evoria ujung bagi bagi jabat bagi anggar sudah th jalan",-1,-1,"12/12/2016 21:21"
"157.content","pala pusing aniessandi",-1,-1,"12/12/2016 21:21"
"158.content","uang sm ahokdjarot skrng",0,0,"12/12/2016 21:21"
"159.content","doa menteri bukan dki butuh",0,0,"12/12/2016 21:21"
"160.content","hujan luar biasa jelas debat ahokdjarot td malam kendali debit air",1,1,"12/12/2016 21:21"
"161.content","apa ya pantesan bela mati mati",0,0,"12/12/2016 21:21"
"162.content","lihat ubah biasa ikut bagi ubah luar biasa",0,0,"12/12/2016 21:21"
"163.content","diri republik tidak pernah atak mayoritas minoritas semua",0,0,"12/12/2016 21:21"
"164.content","saya pernah lihat bapak nganterin anaknnya berangkat sekolah pake motor matic jauh belum cawagub dki",1,1,"12/12/2016 21:21"
"165.content","bapak ahokdjarot kece debat malam syg satu lbh suka lompat timbang share program jkt lebih kece",1,1,"12/12/2016 21:21"
"166.content","bilang tidak fair selalu lebih dahulu jawab paslon tidak mmliki ksmpatan brpikir",1,1,"12/12/2016 21:21"
"167.content","omong apa too level ngantuk tingkat dewa",-1,-1,"12/12/2016 21:21"
"168.content","hebat aniessandi aniessandi",1,1,"12/12/2016 21:21"
"169.content","indah masa jalan tangerang jakarta",0,0,"12/12/2016 21:21"
"170.content","debat cagub ahokdjarot des",0,0,"12/12/2016 21:21"
"171.content","masih mau cs bully jangan buzzer on ya tidak",0,0,"12/12/2016 21:21"
"172.content","mari buka bapak punya solusi tata ruang kota jakarta bapak punya solusi didik jakarta",1,1,"12/12/2016 21:21"
"173.content","debat beda tetap damai",1,1,"12/12/2016 21:21"
"174.content","salute anda tarung ksatria tidak spt anak sby",1,1,"12/12/2016 21:21"
"175.content","senyum bapak tetap semangat y bapak",1,1,"12/12/2016 21:21"
"176.content","hadir debat kualitas harmonis salut cerdas gagas",1,1,"12/12/2016 21:21"
"177.content","jangan dusta hati mu pilihlh cagub bs mmbw kmajuan dki ibu kota r n bs qt rasakn",0,0,"12/12/2016 21:21"
"178.content","salut hasil saji debat cagub dki konsep bangun harmoni kini keren n",1,1,"12/12/2016 21:21"
"179.content","misal beri muat ajar adil tadi ya bagus memang bukan lebih ranah menteri ya",-1,-1,"12/12/2016 21:21"
"180.content","buat saya lebih kuasa lapang jelas banding bagi besar jawab kurang teknis",1,0,"12/12/2016 21:21"
"181.content","sekarang kita smakin tau kwalitas tiga kandidat makasih",0,0,"12/12/2016 21:21"
"182.content","studio primadona dukung bapak bapak",1,1,"12/12/2016 21:21"
"183.content","saya dukung bapak andai amit bapak tidak pilih sudah sgt cukup bangsa qt diam ditmpt lama th",1,1,"12/12/2016 21:21"
"184.content","iya bg semoga bs direview ulang olh pemda instansi kait",0,0,"12/12/2016 21:21"
"185.content","bapak aniessandi milih ahokdjarot ya",0,0,"12/12/2016 21:21"
"186.content","betul hrsnya salahsatu fokus penting tentu piliha pemimpin jkt",0,0,"12/12/2016 21:21"
"187.content","keren bapak yng tidak dateng mungkin baper",1,1,"12/12/2016 21:21"
"188.content","bapak adalah orang didik dekat selalu bagai guru usaha manusia manusia aga",0,0,"12/12/2016 21:21"
"189.content","exactly dude jakarta milik mari bangun jakarta lebih baik manusiwi",1,1,"12/12/2016 21:21"
"190.content","semoga dilncrkan kita tau kondisi geografi demografi jkt spt apa air bersih adlh isu pntg",1,1,"12/12/2016 21:21"
"191.content","bapak anak bapak dicariin",-1,0,"12/12/2016 21:21"
"192.content","begitu orang didik lihat hidup selalu dasar kasih sayang",1,1,"12/12/2016 21:21"
"193.content","maaf saya tidak sedang bicara ttg al quran",0,0,"12/12/2016 21:21"
"194.content","masih soal infrastruktur dasar masih bidang miskin non konsumsi lain kacau",0,0,"12/12/2016 21:21"
"195.content","sangat jls ttg program sudah sdg jalan visi baik agussylvi ojo lompat terus agussylvi",1,1,"12/12/2016 21:21"
"196.content","cocok seperti pasang gubernur wakil",0,0,"12/12/2016 21:21"
"197.content","gawsa pening abang nyata semoga om aniessandi bs lbh fokus kelola",0,0,"12/12/2016 21:21"
"198.content","bener bapak selalu hati sejak saya kenal im tahun",0,0,"12/12/2016 21:21"
"199.content","abang ingin jakarta maju kota bahagia warga mari kita semangat",1,1,"12/12/2016 21:21"
"200.content","tidak adab ciri ciri manusia jahiliyah",0,0,"12/12/2016 21:21"
"201.content","abang pihak kepada masyarakat bawah jakarta lapang kerja harga bahan pokok jangkau didik prioritas",1,1,"12/12/2016 21:21"
"202.content","kerenn cagub kualitas tinggi",1,1,"12/12/2016 21:21"
"203.content","bohong al maidah mksdnya",0,0,"12/12/2016 21:21"
"204.content","acara debat sedia panggung buat lompat debat penting frame",0,0,"12/12/2016 21:21"
"205.content","kami siap dukung abang aniessandi",1,1,"12/12/2016 21:21"
"206.content","kurang informasi saya tidak jawab",0,0,"12/12/2016 21:21"
"207.content","saya mirip timses ahokdjarot ya maaf abang aniessandi saya warga biasa kagak apiliasi timses mana",0,0,"12/12/2016 21:21"
"208.content","terima kasih telah saji desember para cagub",0,0,"12/12/2016 21:21"
"209.content","maju terus bapak jakarta butuh pemimpin spti bapak aniessandi bapak",1,1,"12/12/2016 21:21"
"210.content","smw masih dibwh capai nasional rendah jkt timur susul kep ribu",0,0,"12/12/2016 21:21"
"211.content","harus berani tidak populer pasti",0,0,"12/12/2016 21:21"
"212.content","tuju program lebih masyarakat kelas bawah masalah kompleks jakarta",1,1,"12/12/2016 21:21"
"213.content","tengah cagub baru ya",0,0,"12/12/2016 21:21"
"214.content","lihat wajar dulu abang na siapa setelah na siapa sekarang na mana ckckck",0,0,"12/12/2016 21:21"
"215.content","hanya sapu bersih dapat pakai bersih",0,0,"12/12/2016 21:21"
"216.content","tiap hari bila telusur jalan jalan hati sedih jakarta",0,0,"12/12/2016 21:21"
"217.content","sukses pakde",1,1,"12/12/2016 21:21"
"218.content","nice info buat dukung nilai saya soal beliau belum banyak ubah",-1,-1,"12/12/2016 21:21"
"219.content","arus emang pake apbd politis ramah beneran penting mah pinter divlomasi",0,0,"12/12/2016 21:21"
"220.content","menang adalah sangat kece",1,1,"12/12/2016 21:21"
"221.content","bapak terang filosofi konsep kerja kerja oleh",0,0,"12/12/2016 21:21"
"222.content","kagak masalah abang politis baik warga nurut koropsinya sejak abad sm",-1,-1,"12/12/2016 21:21"
"223.content","mbak paham soal sistem akut jekardah",0,0,"12/12/2016 21:21"
"224.content","semoga banyak siar live",0,0,"12/12/2016 21:21"
"225.content","bagaimana hasil debat tadi kita perlu apresiasi bp beliau berani datang",0,0,"12/12/2016 21:21"
"226.content","turut saya maaf kalah telak malam ahokdjarot is still the best",-1,-1,"12/12/2016 21:21"
"227.content","ubah dulu sistem koropsi kian abad baru bicara bangun tender sikat kagak peduli pimpin",-1,-1,"12/12/2016 21:21"
"228.content","brharap nettv atau maupun siar langsung",0,0,"12/12/2016 21:21"
"229.content","jkt sudah habis warna tanah merah coklat mirip darah airmata",0,0,"12/12/2016 21:21"
"230.content","ya sidang langsung buka mirip sidang jessica spertinya tidak live",0,0,"12/12/2016 21:21"
"231.content","kl lihat net tv makin yakin mereka dua lolos putar ingat el clasico",0,0,"12/12/2016 21:21"
"232.content","cara kasat mata kasat telinga mampu pidato motivasi aniessandi pidato motivasi ahokdjarot",-1,-1,"12/12/2016 21:21"
"233.content","yoi bro sdm teknologi program jalan jakarta lebih maju",1,1,"12/12/2016 21:21"
"234.content","coba sebutin mana baik laku substansial",0,0,"12/12/2016 21:21"
"235.content","owh gitu thx ya info selamat malam",0,0,"12/12/2016 21:21"
"236.content","tolong kering airmata kami ganti senyum cuma kami mohon",0,0,"12/12/2016 21:21"
"237.content","bicara bangun huni kelas tengah bawah mudah soal mana brp biaya bgm macet",-1,-1,"12/12/2016 21:21"
"238.content","tidak perlu lang jauh bila cuma angan lbh baik selang nyata",-1,0,"12/12/2016 21:21"
"239.content","jujur saya suka cerdas santun dki cari gubernur bukan dosen apalagi lompat",-1,-1,"12/12/2016 21:21"
"240.content","himbauan dewa pers agar tidak siar live mngkin kena intervensi",0,0,"12/12/2016 21:21"
"241.content","byk belum selesai",0,0,"12/12/2016 21:21"
"242.content","tunjuk kualitas diri kalian bukan cuma soal debat atas kertas",0,0,"12/12/2016 21:21"
"243.content","memang akur bikin tidak akur satu siapa",-1,0,"12/12/2016 21:21"
"244.content","walaupun saya bukan orang dki saya rasa didik demokrasi politik sangat luar biasa",0,0,"12/12/2016 21:21"
"245.content","lokal adh praktek urban mana mana abang kamu omong urban atau suburban atau desa",0,0,"12/12/2016 21:21"
"246.content","sering baca internet jangan situs porno nonton program tv knowledge plus baca artikel ilmiah",0,0,"12/12/2016 21:21"
"247.content","sorry mau tanya bsk sidang bapak live tidak ya tv thx",0,0,"12/12/2016 21:21"
"248.content","tidak perlu uji coba bapak mereka bukan kelinci coba tengah mahal biaya beril pake coba mulu",-1,-1,"12/12/2016 21:21"
"249.content","kami mau keringat campur debu wajah kami kalian hapus",0,0,"12/12/2016 21:21"
"250.content","ingat pesan ahokdjarot apresiasi kpd dua kandidat ahokdjarot aniessandi atas gagas",0,0,"12/12/2016 21:21"
"251.content","kait masalah subsidi abang tidak bicara infrastruktur abang aniessandi bicara bangun manusia jakarta",0,0,"12/12/2016 21:21"
"252.content","bapak luarbiasa kali walaupun saya medan tetap dukung bapak semoga bsa memenangin milu damai saya jmpa bapak",1,1,"12/12/2016 21:21"
"253.content","ntar kapan saya jelasin ttg padat lantai bangun bro huni bukan soal tanah lahan",0,0,"12/12/2016 21:21"
"254.content","kami mau airmata kami tiap hari tetes pipi kalian hapus",0,0,"12/12/2016 21:21"
"255.content","tidak uda kerja tidak masih jual konsep data jam kumis teknik bhs indah",-1,-1,"12/12/2016 21:21"
"256.content","hadir syangx tidak hadir padahal momen adu program",0,0,"12/12/2016 21:21"
"257.content","dukung jaga damai seperti ucap mereka mari doa mereka",1,1,"12/12/2016 21:21"
"258.content","masuk tentang kelola air cukup rasa kaya masuk untul dewan pakar abang",0,0,"12/12/2016 21:21"
"259.content","kami mau anggur tidak emis anak jalan tidak",0,0,"12/12/2016 21:21"
"260.content","huni soal land based sangat kait erat tambah huni tambah beban hadap ruang harus",0,0,"12/12/2016 21:21"
"261.content","damai selalu indonesia kdepankan nilai demokrasi tumben ahokdjarot damai biasa",0,0,"12/12/2016 21:21"
"262.content","makin rasa konsep gagas visi abang buat jakarta tiap jawab tidak cuma dengar rasa",1,1,"12/12/2016 21:21"
"263.content","kata harus hadir suatu",0,0,"12/12/2016 21:21"
"264.content","kami mau bila kami sakit obat gratis atau murah sekal",0,0,"12/12/2016 21:21"
"265.content","keren banget santun cerdas cool maju rakyat dki bapak aniessandi bapak",1,1,"12/12/2016 21:21"
"266.content","net memang televisi masa kini",0,0,"12/12/2016 21:21"
"267.content","jakarta kece duel gagas duel agussylvi mana",0,0,"12/12/2016 21:21"
"268.content","sudah ditreatment grey water bs air baku bahan air minum pam atau refill aquifer",0,0,"12/12/2016 21:21"
"269.content","malam sgt bagus dua tunjuk kualitas pemimpin sangat baik luck abang bapak",1,1,"12/12/2016 21:21"
"270.content","kece ll bt mereka",1,1,"12/12/2016 21:21"
"271.content","soal resiko tidak hubnya sedia huni jangkau kelas tengah bawah tengah kota",0,0,"12/12/2016 21:21"
"272.content","super bgt bukan hanya kota warga ingin maju sdmnya",1,1,"12/12/2016 21:21"
"273.content","kasihan tidak mention saya wakilin",0,0,"12/12/2016 21:21"
"274.content","bapak jawab pintar inovatif bangga bgt",1,1,"12/12/2016 21:21"
"275.content","kantor mall hotel dsb paksa kasih insentif mereka pisah grey water black water",0,0,"12/12/2016 21:21"
"276.content","kami mau bagaimana kami tiap hari pulang pergi angkot nyaman aman",0,0,"12/12/2016 21:21"
"277.content","saya salut kpd dua calon gubernur dki mereka dua ajar demokrasi sehat bersih",1,1,"12/12/2016 21:21"
"278.content","bangun jakarta warga sangat inspirasi bukan sekedar bangun punya kuasa",1,1,"12/12/2016 21:21"
"279.content","tuju sm bapak aniessandi jakarta milik",1,1,"12/12/2016 21:21"
"280.content","kami mau cuma bagaimana esok hari hrg pasar jangkau murah",0,0,"12/12/2016 21:21"
"281.content","senang lihat ahokdjarot aniessandi senyum jakarta kece net tv m",0,0,"12/12/2016 21:21"
"282.content","abang apa tanggap stelah saksi debat bapak vs bapak",0,0,"12/12/2016 21:21"
"283.content","nonton acara jakarta kece sneng lihat visi misi bapak bapak tidak nada tinggi",1,1,"12/12/2016 21:21"
"284.content","kami rakyat tidak butuh teori intelek ribet jlimet susah erti",0,0,"12/12/2016 21:21"
"285.content","adem lihat ya",1,1,"12/12/2016 21:21"
"286.content","ahokdjarot abang s rektor teknokrat aniessandi sangat detail kerja keras ucap kontroversial",0,0,"12/12/2016 21:21"
"287.content","lucu lihat diskusi cagub jkt ma lihat kalem",1,1,"12/12/2016 21:21"
"288.content","seru pilkada damai bapak",0,0,"12/12/2016 21:21"
"289.content","pemimpin jakarta bukan hanya cuma unggul kertas bukti nyata",0,0,"12/12/2016 21:21"
"290.content","seru lihat debat salut mereka baik kenapa bukan warga jakarta banyak sewot ya",1,1,"12/12/2016 21:21"
"291.content","terima kasih bapak saya hadap kerja all out bapak terima kasih keren",1,0,"12/12/2016 21:21"
"292.content","bagaimana hebat berani papar pandang lawan tahana mantap",1,1,"12/12/2016 21:21"
"293.content","teoretis abang bukan teoritis",0,0,"12/12/2016 21:21"
"294.content","terimakasih sangat kece debat adem ngeliat bapak bapak",1,1,"12/12/2016 21:21"
"295.content","bener kece badai bapak ama bapak saling bangun argumen satu lain lengkap gagas jika",1,1,"12/12/2016 21:21"
"296.content","cagub damai gin big respect",1,1,"12/12/2016 21:21"
"297.content","hebat sangat bapak bapak damai euy",1,1,"12/12/2016 21:21"
"298.content","kolaborasi antara warga pemerintah bangun wujud adil sosial rasa roh gagas abang",1,1,"12/12/2016 21:21"
"299.content","harus selalu indonesia job",1,1,"12/12/2016 21:21"
